"Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","SNR.NIST.Quick..dB.FS.","Sound.Type","recorder","file.name","distance.from.source","Loc_Name","date","time","Call.type","PowerDb","PowerDbWithNoise","NoisevalueDb"
20,"Spectrogram 1",1,1706.595782179,1707.934312549,184.422,366.56,13.86,"1_Pmor_P9","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_Pmor_P9",61.5399743483205,65.9176181509147,57.869054307709
21,"Spectrogram 1",1,1710.112002369,1711.658748569,151.211,364.245,12.41,"1_Pmor_P10","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_Pmor_P10",59.4270687134767,64.7021453833975,57.8659733974754
22,"Spectrogram 1",1,1733.923321659,1741.116599259,589.6,1381.6,12.47,"1_Halbstart","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_Halbstart",61.99300335402,68.0624708297736,62.0904650832872
23,"Spectrogram 1",1,1741.284863059,1745.954183659,748.9,1593.5,19.27,"1_Halbpeak","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_Halbpeak",71.6954370005826,73.1807642884266,57.1088383666806
24,"Spectrogram 1",1,1746.341441759,1749.349157259,358.5,900.3,11.73,"1_Halbend","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_Halbend",65.9584837941048,68.8482976187368,57.8845252651982
25,"Spectrogram 1",1,1752.06408468,1752.90540368,96.711,414.3,17.45,"1_PwurP_P1","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_PwurP_P1",68.5638319817023,71.4940793616879,60.6319054328324
26,"Spectrogram 1",1,1754.006343418,1754.784563518,90.704,501.9,22.35,"1_PwurP_P2","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_PwurP_P2",69.5791288318191,72.4663477304535,61.4959980079897
27,"Spectrogram 1",1,1755.91426508,1756.56628738,86.757,478,23.61,"1_PwurP_P3","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_PwurP_P3",69.2070723657772,72.5766807866317,62.7215779697934
28,"Spectrogram 1",1,1757.619585914,1758.418839014,94.566,390.4,18.35,"1_PwurP_P4","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_PwurP_P4",70.8560975526059,73.2602198562428,60.9287120585989
29,"Spectrogram 1",1,1759.641035257,1760.482354357,86.671,345.224,25.45,"1_PwurP_P5","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_PwurP_P5",66.9740842949711,70.5182945402778,61.0204672433994
30,"Spectrogram 1",1,1763.507389459,1764.390774359,51.511,255,13.94,"1_PwurS_S1","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_PwurS_S1",67.7362950972383,71.5421545657893,62.5413660428515
31,"Spectrogram 1",1,1766.052379459,1766.830599559,51.23,247,13.38,"1_PwurS_S2","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_PwurS_S2",66.2660632211141,70.5804639533037,62.434496782902
32,"Spectrogram 1",1,1768.387039759,1769.375589559,48.72,239,13.26,"1_PwurS_S3","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_PwurS_S3",68.4875801335695,72.1286726031454,62.8199787082474
33,"Spectrogram 1",1,1770.932029759,1771.920579659,51.637,247,14.43,"1_PwurS_S4","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_PwurS_S4",69.0960369308379,72.4185965455789,62.4633784046933
34,"Spectrogram 1",1,1773.389673559,1774.294091559,53.033,249.434,12.77,"1_PwurS_S5","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","1_PwurS_S5",66.3381000100234,70.4713705329183,62.036124138031
43,"Spectrogram 1",1,1816.445218779,1820.933901599,580,1080.8,22.35,"2_Hfunstart","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Hfunstart",74.5827835430567,76.524852803245,62.5609115057448
44,"Spectrogram 1",1,1831.841931729,1833.377338949,176.23,400.637,12.76,"2_Pmor_start","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_start",60.2017736202183,64.9895144921205,57.5316538310093
45,"Spectrogram 1",1,1834.402701289,1835.433317089,316.403,606.928,14.15,"2_Pmor_P1","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P1",71.4980040857961,72.8875136930409,56.2829636996201
46,"Spectrogram 1",1,1820.978519279,1827.775279029,580,1526.5,18.66,"2_Hfuntrill","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Hfuntrill",70.903358694443,72.7076278576957,58.1708443212557
47,"Spectrogram 1",1,1836.677806709,1837.451179809,397.556,701.442,21.76,"2_Pmor_P2","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P2",74.6728552216943,75.6323129206496,56.0212300950394
48,"Spectrogram 1",1,1838.804582729,1839.786171669,342.254,628.286,19.92,"2_Pmor_P3","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P3",74.3245418295322,75.594540564074,58.2670565940586
49,"Spectrogram 1",1,1841.332917869,1842.150908649,332.922,676.989,20.04,"2_Pmor_P4","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P4",70.7640997808424,72.7977819376469,59.1901471802234
50,"Spectrogram 1",1,1843.848821669,1844.651939889,287.528,605.5,17.73,"2_Pmor_P5","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P5",70.2036532944088,72.1576481140993,58.2411406120116
51,"Spectrogram 1",1,1846.644862879,1847.507471339,398.054,683.299,21.5,"2_Pmor_P6","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P6",73.8692134555674,75.0850210908491,57.4052182511987
52,"Spectrogram 1",1,1849.448773909,1850.564215879,297.567,579.681,16.9,"2_Pmor_P7","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P7",67.4138115537579,69.683494509512,56.9163685990365
53,"Spectrogram 1",1,1852.512521189,1853.836178999,181.461,373.468,13.49,"2_Pmor_P8","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P8",62.5137077004806,66.2445909688472,57.1057665751678
54,"Spectrogram 1",1,1856.064782179,1857.403312549,184.422,366.56,13.24,"2_Pmor_P9","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P9",61.4453611254289,65.8257350050875,57.7813355245553
55,"Spectrogram 1",1,1859.581002369,1861.127748569,151.211,364.245,13.06,"2_Pmor_P10","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Pmor_P10",58.97071144516,64.6333032277185,58.2393023660141
56,"Spectrogram 1",1,1883.392321659,1890.585599259,589.6,1381.6,12.53,"2_Halbstart","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Halbstart",62.3108426433822,67.9380349605664,61.5053601129097
57,"Spectrogram 1",1,1890.753863059,1895.423183659,748.9,1593.5,19.27,"2_Halbpeak","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Halbpeak",71.5342289775323,73.0975561875878,57.4323249760629
58,"Spectrogram 1",1,1895.810441759,1898.818157259,358.5,900.3,11.84,"2_Halbend","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_Halbend",65.717388282511,68.7248618364993,58.0522208406459
59,"Spectrogram 1",1,1901.53308468,1902.37440368,96.711,414.3,17.47,"2_PwurP_P1","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurP_P1",68.0760572281914,71.2073911705977,60.8270112419326
60,"Spectrogram 1",1,1903.475343418,1904.253563518,90.704,501.9,21.09,"2_PwurP_P2","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurP_P2",69.3224416610402,72.3178460597864,61.6159657089259
61,"Spectrogram 1",1,1905.38326508,1906.03528738,86.757,478,23.1,"2_PwurP_P3","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurP_P3",69.3731284241512,72.7031449620553,62.76390791848
62,"Spectrogram 1",1,1907.088585914,1907.887839014,94.566,390.4,18.65,"2_PwurP_P4","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurP_P4",70.7897841826664,73.2675619550725,61.1630649767406
63,"Spectrogram 1",1,1909.110035257,1909.951354357,86.671,345.224,24.08,"2_PwurP_P5","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurP_P5",66.7303255527495,70.3710830877237,61.0617459654176
64,"Spectrogram 1",1,1912.976389459,1913.859774359,51.511,255,14.47,"2_PwurS_S1","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurS_S1",67.6777736857443,71.4308523353813,62.3332447228831
65,"Spectrogram 1",1,1915.521379459,1916.299599559,51.23,247,13.34,"2_PwurS_S2","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurS_S2",66.1339763371742,70.3569802444692,62.0670034150593
66,"Spectrogram 1",1,1917.856039759,1918.844589559,48.72,239,14.89,"2_PwurS_S3","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurS_S3",68.1251249251798,72.0401596827816,63.2344713289473
67,"Spectrogram 1",1,1920.401029759,1921.389579659,51.637,247,13.33,"2_PwurS_S4","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurS_S4",68.7381373353391,72.2077998155398,62.5601000252744
68,"Spectrogram 1",1,1922.858673559,1923.763091559,53.033,249.434,12.4,"2_PwurS_S5","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","2_PwurS_S5",66.1050443337281,70.373788096289,62.15636925383
77,"Spectrogram 1",1,1965.876218779,1970.364901599,580,1080.8,22.79,"3_Hfunstart","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Hfunstart",74.5270474136465,76.5012680968045,62.6644742622793
78,"Spectrogram 1",1,1981.272931729,1982.808338949,176.23,400.637,12.95,"3_Pmor_start","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_start",60.3318660808852,65.0399981207681,57.4726933957024
79,"Spectrogram 1",1,1983.833701289,1984.864317089,316.403,606.928,14.61,"3_Pmor_P1","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P1",71.2606520748456,72.7618995617857,56.7748441850138
80,"Spectrogram 1",1,1970.409519279,1977.206279029,580,1526.5,18.93,"3_Hfuntrill","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Hfuntrill",70.8895750765441,72.6228219193387,57.7715269740884
81,"Spectrogram 1",1,1986.108806709,1986.882179809,397.556,701.442,21.54,"3_Pmor_P2","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P2",74.5782252229676,75.5302980089018,55.8557263229195
82,"Spectrogram 1",1,1988.235582729,1989.217171669,342.254,628.286,20.15,"3_Pmor_P3","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P3",74.1724468711796,75.4550540661094,58.2072278727174
83,"Spectrogram 1",1,1990.763917869,1991.581908649,332.922,676.989,20.28,"3_Pmor_P4","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P4",70.6093036827481,72.6528331513512,59.0824236929471
84,"Spectrogram 1",1,1993.279821669,1994.082939889,287.528,605.5,18.44,"3_Pmor_P5","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P5",70.037662029848,72.08766805617,58.5416320393792
85,"Spectrogram 1",1,1996.075862879,1996.938471339,398.054,683.299,21.87,"3_Pmor_P6","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P6",73.6992430826668,74.935933958708,57.3938609088348
86,"Spectrogram 1",1,1998.879773909,1999.995215879,297.567,579.681,17.4,"3_Pmor_P7","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P7",67.5009537742046,69.7621520832906,56.9665534062666
87,"Spectrogram 1",1,2001.943521189,2003.267178999,181.461,373.468,13.62,"3_Pmor_P8","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P8",62.283079993427,66.1489853592594,57.256345952788
88,"Spectrogram 1",1,2005.495782179,2006.834312549,184.422,366.56,13,"3_Pmor_P9","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P9",61.8262789877644,65.928070640025,57.4409200927232
89,"Spectrogram 1",1,2009.012002369,2010.558748569,151.211,364.245,12.64,"3_Pmor_P10","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Pmor_P10",59.6711258971398,64.8889584064913,57.9837716459639
90,"Spectrogram 1",1,2032.823321659,2040.016599259,589.6,1381.6,12.66,"3_Halbstart","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Halbstart",62.2978308968841,68.0555482384775,61.7638605061751
91,"Spectrogram 1",1,2040.184863059,2044.854183659,748.9,1593.5,19.12,"3_Halbpeak","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Halbpeak",71.6902676624801,73.1819634678085,57.1441063647605
92,"Spectrogram 1",1,2045.241441759,2048.249157259,358.5,900.3,11.7,"3_Halbend","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_Halbend",65.4469300722315,68.5505678932656,58.1060424207273
93,"Spectrogram 1",1,2050.96408468,2051.80540368,96.711,414.3,18.56,"3_PwurP_P1","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurP_P1",68.5069093474413,71.5135831844468,60.8390090499095
94,"Spectrogram 1",1,2052.906343418,2053.684563518,90.704,501.9,21.01,"3_PwurP_P2","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurP_P2",69.3974986498801,72.4061947822063,61.7365079234676
95,"Spectrogram 1",1,2054.81426508,2055.46628738,86.757,478,23.92,"3_PwurP_P3","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurP_P3",69.8956301905776,72.9305427671431,62.3238633635704
96,"Spectrogram 1",1,2056.519585914,2057.318839014,94.566,390.4,19.04,"3_PwurP_P4","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurP_P4",70.7352659418757,73.26008814427,61.296565311421
97,"Spectrogram 1",1,2058.541035257,2059.382354357,86.671,345.224,25.6,"3_PwurP_P5","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurP_P5",67.011205039881,70.5941203545749,61.1726014544272
98,"Spectrogram 1",1,2062.407389459,2063.290774359,51.511,255,13.08,"3_PwurS_S1","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurS_S1",67.2371995616641,71.2023240754215,62.4839020032695
99,"Spectrogram 1",1,2064.952379459,2065.730599559,51.23,247,14.04,"3_PwurS_S2","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurS_S2",66.3306904102063,70.5502609555032,62.2547976785294
100,"Spectrogram 1",1,2067.287039759,2068.275589559,48.72,239,14.7,"3_PwurS_S3","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurS_S3",68.5600627949678,72.2051201292764,62.9040350856222
101,"Spectrogram 1",1,2069.832029759,2070.820579659,51.637,247,13.88,"3_PwurS_S4","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurS_S4",68.7504786038584,72.2717589745636,62.7282441568256
102,"Spectrogram 1",1,2072.289673559,2073.194091559,53.033,249.434,13.96,"3_PwurS_S5","15","15_S00974_20190805_164416",100,"6 (S4A07375)","20190805","1644","3_PwurS_S5",66.7347221862234,70.8275306271513,62.3254762905362
9,"Spectrogram 1",1,1666.506218779,1670.994901599,580,1080.8,22.71,"1_Hfunstart","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Hfunstart",74.0874392625609,76.2022758780048,62.8955522407801
10,"Spectrogram 1",1,1681.902931729,1683.438338949,176.23,400.637,12.82,"1_Pmor_start","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_start",59.4578301670177,64.551431531752,57.4929474819924
11,"Spectrogram 1",1,1684.463701289,1685.494317089,316.403,606.928,13.85,"1_Pmor_P1","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P1",71.7379400945588,73.1399919499467,56.6073891682629
12,"Spectrogram 1",1,1671.039519279,1677.836279029,580,1526.5,19.02,"1_Hfuntrill","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Hfuntrill",71.3544982530064,73.0061851992543,57.7756930678827
13,"Spectrogram 1",1,1686.738806709,1687.512179809,397.556,701.442,23.02,"1_Pmor_P2","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P2",74.4832766860994,75.4283329985329,55.6929564244751
14,"Spectrogram 1",1,1688.865582729,1689.847171669,342.254,628.286,19.14,"1_Pmor_P3","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P3",73.6638060157484,74.9154124234079,57.4701920094847
15,"Spectrogram 1",1,1691.393917869,1692.211908649,332.922,676.989,19.48,"1_Pmor_P4","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P4",70.6243460409662,72.5710436599293,58.6255501223911
16,"Spectrogram 1",1,1693.909821669,1694.712939889,287.528,605.5,17.87,"1_Pmor_P5","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P5",69.5548266373949,71.6320240774777,58.18738301414
17,"Spectrogram 1",1,1696.705862879,1697.568471339,398.054,683.299,22.23,"1_Pmor_P6","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P6",74.0075529168377,75.1802389455225,57.2078406809983
18,"Spectrogram 1",1,1699.509773909,1700.625215879,297.567,579.681,16.65,"1_Pmor_P7","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P7",67.4611346907587,69.761049408234,57.0944002729727
19,"Spectrogram 1",1,1702.573521189,1703.897178999,181.461,373.468,12.95,"1_Pmor_P8","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P8",61.4642587746798,65.6413250802536,57.2774708621871
20,"Spectrogram 1",1,1706.125782179,1707.464312549,184.422,366.56,12.72,"1_Pmor_P9","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P9",61.6971446991524,65.728333067703,57.1229295405858
21,"Spectrogram 1",1,1709.642002369,1711.188748569,151.211,364.245,11.9,"1_Pmor_P10","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Pmor_P10",58.5851402146854,64.4127332056299,58.1947399588764
22,"Spectrogram 1",1,1733.453321659,1740.646599259,589.6,1381.6,12.59,"1_Halbstart","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Halbstart",61.8557693672543,67.6731400623771,61.4444416931415
23,"Spectrogram 1",1,1740.814863059,1745.484183659,748.9,1593.5,19.4,"1_Halbpeak","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Halbpeak",71.7216818601855,73.2142064389659,57.180771273658
24,"Spectrogram 1",1,1745.871441759,1748.879157259,358.5,900.3,11.57,"1_Halbend","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_Halbend",62.7514925551918,66.6911658332724,57.928575130531
25,"Spectrogram 1",1,1751.59408468,1752.43540368,96.711,414.3,17.92,"1_PwurP_P1","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurP_P1",67.9185837389485,71.0805932068746,60.7704751825962
26,"Spectrogram 1",1,1753.536343418,1754.314563518,90.704,501.9,22.45,"1_PwurP_P2","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurP_P2",68.6024102359,71.8036409123852,61.5821829137139
27,"Spectrogram 1",1,1755.44426508,1756.09628738,86.757,478,23.5,"1_PwurP_P3","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurP_P3",69.0897103074673,72.341798554349,62.233389592081
28,"Spectrogram 1",1,1757.149585914,1757.948839014,94.566,390.4,19.24,"1_PwurP_P4","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurP_P4",70.8002265869873,73.2281082403545,60.9706899017028
29,"Spectrogram 1",1,1759.171035257,1760.012354357,86.671,345.224,25.37,"1_PwurP_P5","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurP_P5",67.0915076037185,70.468900810684,60.6302007438606
30,"Spectrogram 1",1,1763.037389459,1763.920774359,51.511,255,13.53,"1_PwurS_S1","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurS_S1",67.9389174361219,71.3667788294433,61.6333205573942
31,"Spectrogram 1",1,1765.582379459,1766.360599559,51.23,247,13.23,"1_PwurS_S2","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurS_S2",67.0251384757859,70.8001010538151,61.7428389987689
32,"Spectrogram 1",1,1767.917039759,1768.905589559,48.72,239,13.8,"1_PwurS_S3","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurS_S3",68.1615429264067,71.8796830300366,62.7170580393532
33,"Spectrogram 1",1,1770.462029759,1771.450579659,51.637,247,13.92,"1_PwurS_S4","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurS_S4",68.6444556235345,72.0732171941914,62.3416190333533
34,"Spectrogram 1",1,1772.919673559,1773.824091559,53.033,249.434,13.56,"1_PwurS_S5","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","1_PwurS_S5",67.0440384495526,70.7571895566195,61.5852192111636
43,"Spectrogram 1",1,1815.975218779,1820.463901599,580,1080.8,22.79,"2_Hfunstart","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Hfunstart",74.0842033643768,76.0578895743797,62.2190010473312
44,"Spectrogram 1",1,1831.371931729,1832.907338949,176.23,400.637,12.81,"2_Pmor_start","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_start",60.152195611431,64.9081362856766,57.4068429653503
45,"Spectrogram 1",1,1833.932701289,1834.963317089,316.403,606.928,13.54,"2_Pmor_P1","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P1",71.6815486156335,73.0621545025545,56.4061014433652
46,"Spectrogram 1",1,1820.508519279,1827.305279029,580,1526.5,18.99,"2_Hfuntrill","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Hfuntrill",71.1145833092274,72.8540542372352,58.0308860051701
47,"Spectrogram 1",1,1836.207806709,1836.981179809,397.556,701.442,22.18,"2_Pmor_P2","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P2",74.38408756989,75.3581797185605,55.8713995950994
48,"Spectrogram 1",1,1838.334582729,1839.316171669,342.254,628.286,19.53,"2_Pmor_P3","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P3",73.5889238368184,74.9454606254182,58.148363317878
49,"Spectrogram 1",1,1840.862917869,1841.680908649,332.922,676.989,20.28,"2_Pmor_P4","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P4",70.6293622119151,72.5334880510627,58.4164376112829
50,"Spectrogram 1",1,1843.378821669,1844.181939889,287.528,605.5,18.29,"2_Pmor_P5","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P5",69.9038656238021,71.8875210107903,58.0875993678762
51,"Spectrogram 1",1,1846.174862879,1847.037471339,398.054,683.299,22.18,"2_Pmor_P6","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P6",74.116783385419,75.2847652446411,57.279753190203
52,"Spectrogram 1",1,1848.978773909,1850.094215879,297.567,579.681,16.28,"2_Pmor_P7","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P7",67.4388533476582,69.783236826379,57.2616812453907
53,"Spectrogram 1",1,1852.042521189,1853.366178999,181.461,373.468,13.78,"2_Pmor_P8","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P8",62.1388803401642,65.9701670635634,57.0154316085401
54,"Spectrogram 1",1,1855.594782179,1856.933312549,184.422,366.56,13.31,"2_Pmor_P9","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P9",61.5632432330805,65.8884782183106,57.7593256283795
55,"Spectrogram 1",1,1859.111002369,1860.657748569,151.211,364.245,13.02,"2_Pmor_P10","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Pmor_P10",58.6501285722362,64.526710368547,58.3596640988538
56,"Spectrogram 1",1,1882.922321659,1890.115599259,589.6,1381.6,12.66,"2_Halbstart","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Halbstart",61.7834141798808,67.7888374874514,61.7530344043936
57,"Spectrogram 1",1,1890.283863059,1894.953183659,748.9,1593.5,19.25,"2_Halbpeak","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Halbpeak",71.7711040836855,73.2487881282623,57.135763725947
58,"Spectrogram 1",1,1895.340441759,1898.348157259,358.5,900.3,11.78,"2_Halbend","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_Halbend",62.8611733705864,66.774540178594,57.9659220748944
59,"Spectrogram 1",1,1901.06308468,1901.90440368,96.711,414.3,16.77,"2_PwurP_P1","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_PwurP_P1",68.0797299717122,71.1934997096351,60.7725189812921
60,"Spectrogram 1",1,1903.005343418,1903.783563518,90.704,501.9,22.38,"2_PwurP_P2","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_PwurP_P2",68.5051204423477,71.8160992646446,61.8359763140453
61,"Spectrogram 1",1,1904.91326508,1905.56528738,86.757,478,23.58,"2_PwurP_P3","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_PwurP_P3",69.4878777658683,72.5669300666627,62.0648903215204
62,"Spectrogram 1",1,1906.618585914,1907.417839014,94.566,390.4,18.01,"2_PwurP_P4","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_PwurP_P4",71.0732345315402,73.431105310599,60.9529369036532
63,"Spectrogram 1",1,1908.640035257,1909.481354357,86.671,345.224,24.48,"2_PwurP_P5","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_PwurP_P5",66.925957110667,70.457976796891,60.9359048873461
64,"Spectrogram 1",1,1912.506389459,1913.389774359,51.511,255,13.32,"2_PwurS_S1","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_PwurS_S1",67.336148749438,71.216911145699,62.3507102027735
65,"Spectrogram 1",1,1915.051379459,1915.829599559,51.23,247,13.61,"2_PwurS_S2","16","16_S00974_20190805_174416",100,"6 (S4A07375)","20190805","1744","2_PwurS_S2",66.4023595685689,70.6726247222096,62.4576023755473
